Date,Bitcoin,Gold,S&P500,CSHPNI (Case–Shiller index),M2 (billions)
1998-07-31 00:00:00,0,292.87,1156.58,90.31,4203.8
1998-08-31 00:00:00,0,284.11,1074.62,90.785,4228.7
1998-09-30 00:00:00,0,288.98,1020.64,91.258,4267.7
1998-10-31 00:00:00,0,295.93,0,91.716,4307.9
1998-11-30 00:00:00,0,294.12,1144.43,92.199,4346.6
1998-12-31 00:00:00,0,291.68,1190.05,92.712,4375.6
1999-01-31 00:00:00,0,287.08,1274.39,93.207,4403
1999-02-28 00:00:00,0,287.33,1246.58,93.671,4425.8
1999-03-31 00:00:00,0,285.96,1281.66,94.217,4432.6
1999-04-30 00:00:00,0,282.62,1334.76,94.784,4461.4
1999-05-31 00:00:00,0,276.44,1332.07,95.344,4486.1
1999-06-30 00:00:00,0,261.31,1322.55,95.974,4508
1999-07-31 00:00:00,0,256.08,1380.99,96.591,4535.4
1999-08-31 00:00:00,0,256.69,1327.49,97.219,4552.7
1999-09-30 00:00:00,0,264.74,1318.17,97.862,4568.8
1999-10-31 00:00:00,0,310.72,0,98.522,4592.7
1999-11-30 00:00:00,0,293.18,1391,99.154,4611.8
1999-12-31 00:00:00,0,283.07,1428.68,99.844,4639.3
2000-01-31 00:00:00,0,284.32,1407.865,100.552,4667.6
2000-02-29 00:00:00,0,299.86,1388.87,101.339,4680.9
2000-03-31 00:00:00,0,286.39,1442.21,102.127,4711.7
2000-04-30 00:00:00,0,279.69,1461.36,102.923,4767.8
2000-05-31 00:00:00,0,275.19,1418.48,103.678,4755.7
2000-06-30 00:00:00,0,285.73,1461.96,104.425,4773.6
2000-07-31 00:00:00,0,281.59,1473,105.054,4791.3
2000-08-31 00:00:00,0,274.47,1485.46,105.768,4819.5
2000-09-30 00:00:00,0,273.68,1468.05,106.538,4855.3
2000-10-31 00:00:00,0,270,0,107.384,4871.4
2000-11-30 00:00:00,0,266.01,1378.04,108.303,4882.8
2000-12-31 00:00:00,0,271.45,1330.93,109.141,4927.7
2001-01-31 00:00:00,0,265.49,1206.11,109.847,4978.4
2001-02-28 00:00:00,0,261.87,1305.75,110.502,5017.1
2001-03-31 00:00:00,0,263.03,1185.85,111.11,5074.9
2001-04-30 00:00:00,0,260.48,1189.84,111.652,5139.2
2001-05-31 00:00:00,0,272.36,1270.37,112.164,5137.3
2001-06-30 00:00:00,0,270.23,1238.71,112.797,5180.3
2001-07-31 00:00:00,0,267.53,1204.45,113.492,5210.2
2001-08-31 00:00:00,0,272.39,1178.5,114.168,5243.9
2001-09-30 00:00:00,0,283.42,1044.64,114.813,5355.3
2001-10-31 00:00:00,0,283.06,0,115.31,5344
2001-11-30 00:00:00,0,276.16,1129.68,115.857,5387.7
2001-12-31 00:00:00,0,275.85,1144.93,116.454,5440.7
2002-01-31 00:00:00,0,281.51,997.42,117.144,5461.1
2002-02-28 00:00:00,0,295.5,1100.67,117.845,5490.4
2002-03-31 00:00:00,0,294.06,1153.79,118.687,5502.2
2002-04-30 00:00:00,0,302.68,1111.93,119.611,5502.3
2002-05-31 00:00:00,0,314.49,1079.25,120.724,5528.5
2002-06-30 00:00:00,0,321.18,1014.02,121.814,5553.5
2002-07-31 00:00:00,0,313.29,903.59,122.889,5596.2
2002-08-31 00:00:00,0,310.26,912.55,123.832,5638.4
2002-09-30 00:00:00,0,319.14,867.81,124.781,5662.5
2002-10-31 00:00:00,0,316.56,0,125.736,5707.2
2002-11-30 00:00:00,0,319.07,909.93,126.67,5758.2
2002-12-31 00:00:00,0,331.92,899.18,127.624,5779.5
2003-01-31 00:00:00,0,356.859,967.285,128.461,5812.3
2003-02-28 00:00:00,0,358.97,837.03,129.356,5848.4
2003-03-31 00:00:00,0,340.55,846.63,130.149,5868.6
2003-04-30 00:00:00,0,328.18,890.03,130.885,5905.7
2003-05-31 00:00:00,0,355.683,935.96,131.736,5965.5
2003-06-30 00:00:00,0,356.352,988,132.65,6002.4
2003-07-31 00:00:00,0,351.02,992.54,133.777,6049.4
2003-08-31 00:00:00,0,359.768,989.53,134.968,6107.3
2003-09-30 00:00:00,0,378.945,1019.44,136.295,6079.9
2003-10-31 00:00:00,0,378.92,0,137.533,6070.2
2003-11-30 00:00:00,0,389.91,1049.9,138.796,6075.7
2003-12-31 00:00:00,0,406.953,1080.64,140.181,6074
2004-01-31 00:00:00,0,413.788,1124.865,141.647,6082.2
2004-02-29 00:00:00,0,404.878,1143.36,143.192,6121.9
2004-03-31 00:00:00,0,406.667,1123.98,145.059,6158
2004-04-30 00:00:00,0,403.26,1133.36,146.593,6199.1
2004-05-31 00:00:00,0,383.779,1102.78,148.187,6275.9
2004-06-30 00:00:00,0,392.373,1132.76,149.852,6278.1
2004-07-31 00:00:00,0,398.091,1105.85,151.34,6291.3
2004-08-31 00:00:00,0,400.51,1088.94,152.635,6317.9
2004-09-30 00:00:00,0,405.275,1117.66,154.181,6352.3
2004-10-31 00:00:00,0,420.464,0,155.752,6379.9
2004-11-30 00:00:00,0,439.375,1168.94,157.529,6406.5
2004-12-31 00:00:00,0,442.079,1199.21,159.332,6424.7
2005-01-31 00:00:00,0,424.03,1186.685,161.289,6431
2005-02-28 00:00:00,0,423.35,1199.63,163.346,6439.1
2005-03-31 00:00:00,0,433.85,1194.9,165.814,6448.4
2005-04-30 00:00:00,0,429.233,1164.43,167.503,6462
2005-05-31 00:00:00,0,421.873,1178.28,169.352,6479.2
2005-06-30 00:00:00,0,430.657,1202.25,171.192,6511.8
2005-07-31 00:00:00,0,424.479,1222.24,172.861,6543.7
2005-08-31 00:00:00,0,437.93,1224.27,174.443,6576.5
2005-09-30 00:00:00,0,456.048,1225.92,176.439,6610.3
2005-10-31 00:00:00,0,469.898,0,178.028,6644.1
2005-11-30 00:00:00,0,476.666,1237.37,179.682,6660.8
2005-12-31 00:00:00,0,510.097,1262.07,180.911,6688
2006-01-31 00:00:00,0,549.864,1321.055,182.322,6730.3
2006-02-28 00:00:00,0,554.995,1276.65,183.289,6754.9
2006-03-31 00:00:00,0,557.093,1293.74,184.365,6769.5
2006-04-30 00:00:00,0,610.653,1302.17,184.33,6807
2006-05-31 00:00:00,0,675.393,1290.01,184.156,6813.9
2006-06-30 00:00:00,0,596.145,1253.17,183.507,6852.1
2006-07-31 00:00:00,0,633.71,1260.24,183.067,6893.9
2006-08-31 00:00:00,0,632.593,1287.15,182.594,6925.3
2006-09-30 00:00:00,0,598.186,1317.74,182.798,6952.6
2006-10-31 00:00:00,0,585.78,0,183.198,7002
2006-11-30 00:00:00,0,627.827,1388.64,183.609,7037.5
2006-12-31 00:00:00,0,629.791,1416.42,184.14,7080.4
2007-01-31 00:00:00,0,631.166,1481.91,184.518,7118.5
2007-02-28 00:00:00,0,664.745,1444.8,184.599,7134.6
2007-03-31 00:00:00,0,654.895,1406.95,184.151,7168.5
2007-04-30 00:00:00,0,679.368,1463.64,183.011,7241
2007-05-31 00:00:00,0,667.31,1511.14,181.602,7254.9
2007-06-30 00:00:00,0,655.66,1514.19,180.255,7288.1
2007-07-31 00:00:00,0,665.38,1520.71,179.111,7319
2007-08-31 00:00:00,0,665.411,1454.62,178.117,7395.1
2007-09-30 00:00:00,0,712.653,1497.12,177.558,7413.3
2007-10-31 00:00:00,0,754.604,0,176.624,7428.4
2007-11-30 00:00:00,0,806.248,1463.39,175.147,7453.8
2007-12-31 00:00:00,0,803.203,1479.22,174.342,7484.2
2008-01-31 00:00:00,0,889.595,1173.78,173.132,7517.8
2008-02-29 00:00:00,0,922.298,1354.87,171.54,7604.2
2008-03-31 00:00:00,0,968.434,1316.94,170.052,7670.3
2008-04-30 00:00:00,0,909.705,1370.47,168.337,7712.8
2008-05-31 00:00:00,0,888.663,1403.22,166.659,7725.5
2008-06-30 00:00:00,0,889.488,1341.25,165.018,7744.2
2008-07-31 00:00:00,0,939.772,1257.33,163.566,7791.5
2008-08-31 00:00:00,0,839.025,1281.47,161.989,7806.1
2008-09-30 00:00:00,0,829.932,1216.95,160.309,7872.7
2008-10-31 00:00:00,0,806.62,0,158.328,7975.3
2008-11-30 00:00:00,0,760.863,883.04,156.142,8027.3
2008-12-31 00:00:00,0,816.092,877.56,153.619,8205
2009-01-31 00:00:00,0,858.69,966.62,151.507,8289.4
2009-02-28 00:00:00,0,943,805.23,150.015,8319.6
2009-03-31 00:00:00,0,924.273,757.13,148.66,8386.7
2009-04-30 00:00:00,0,890.2,848.15,147.949,8391.4
2009-05-31 00:00:00,0,928.645,902.41,147.694,8449.5
2009-06-30 00:00:00,0,945.67,926.12,148.09,8459.5
2009-07-31 00:00:00,0,934.228,935.82,148.409,8463.8
2009-08-31 00:00:00,0,949.375,1009.73,148.278,8463.3
2009-09-30 00:00:00,0,996.591,1044.55,148.026,8461.8
2009-10-31 00:00:00,0,1043.159,0,147.851,8488.1
2009-11-30 00:00:00,0,1127.036,1088.07,148.137,8517.3
2009-12-31 00:00:00,0,1134.724,1110.38,147.931,8512.5
2010-01-31 00:00:00,0,1117.963,1147.58,147.396,8478
2010-02-28 00:00:00,0,1095.413,1089.16,145.632,8527.6
2010-03-31 00:00:00,0,1113.337,1152.05,145.858,8523.7
2010-04-30 00:00:00,0,1148.688,1197.32,146.401,8555.1
2010-05-31 00:00:00,0,1205.434,1125.06,146.392,8609.3
2010-06-30 00:00:00,0,1232.92,1083.36,145.718,8628.4
2010-07-31 00:00:00,0,1192.966,1079.8,144.987,8639.8
2010-08-31 00:00:00,0,1215.81,1087.28,143.911,8688.2
2010-09-30 00:00:00,0,1270.977,1122.08,143.014,8718.9
2010-10-31 00:00:00,0,1342.024,0,142.526,8768.7
2010-11-30 00:00:00,0,1369.886,1198.89,142.168,8789.3
2010-12-31 00:00:00,0,1390.553,1241.53,142.055,8822.9
2011-01-31 00:00:00,0,1360.46,1244.92,141.517,8845.2
2011-02-28 00:00:00,0,1374.68,1321.12,140.344,8909
2011-03-31 00:00:00,0,1423.26,1304.49,139.976,8967
2011-04-30 00:00:00,0,1480.89,1331.51,140.007,9030.4
2011-05-31 00:00:00,0,1512.58,1338.31,139.902,9102.7
2011-06-30 00:00:00,0,1529.36,1287.29,139.859,9176.7
2011-07-31 00:00:00,0,1572.75,1325.19,139.727,9338.7
2011-08-31 00:00:00,0,1759.01,1185.31,139.306,9525.1
2011-09-30 00:00:00,0,1772.14,1173.88,138.665,9545.3
2011-10-31 00:00:00,0,1666.43,0,137.948,9578.1
2011-11-30 00:00:00,0,1739,1226.42,137.147,9629.8
2011-12-31 00:00:00,0,1639.97,1243.32,136.67,9677.4
2012-01-31 00:00:00,0,1654.05,1369.2,136.605,9750.5
2012-02-29 00:00:00,0,1744.82,1352.49,136.529,9802.2
2012-03-31 00:00:00,0,1675.95,1389.24,137.9,9846.2
2012-04-30 00:00:00,0,1649.2,1386.43,139.149,9899.8
2012-05-31 00:00:00,0,1589.04,1341.27,140.151,9943
2012-06-30 00:00:00,0,1598.76,1323.48,141.027,10013
2012-07-31 00:00:00,0,1594.29,1359.78,141.668,10065.7
2012-08-31 00:00:00,0,1630.31,1403.45,142.278,10136.4
2012-09-30 00:00:00,0,1744.81,1443.42,142.906,10216.6
2012-10-31 00:00:00,0,1746.58,0,143.596,10282.8
2012-11-30 00:00:00,0,1721.64,1394.51,144.579,10351.8
2012-12-31 00:00:00,0,1684.762,1422.29,145.496,10474.4
2013-01-31 00:00:00,0,1671.848,1600.215,146.822,10497.6
2013-02-28 00:00:00,0,1627.57,1512.31,147.781,10516.6
2013-03-31 00:00:00,0,1593.086,1550.83,149.96,10572.9
2013-04-30 00:00:00,137.52,1487.857,1570.7,151.517,10600.4
2013-05-31 00:00:00,119.4239677419,1414.027,1639.84,152.847,10634.7
2013-06-30 00:00:00,107.8003586207,1343.35,1618.77,154.198,10692.3
2013-07-31 00:00:00,89.9821709677,1285.516,1668.68,155.603,10731.5
2013-08-31 00:00:00,113.7325806452,1351.742,1670.09,156.96,10789.6
2013-09-30 00:00:00,130.714,1348.6,1687.17,158.221,10850
2013-10-31 00:00:00,157.7274193548,1316.58,0,159.238,10974.2
2013-11-30 00:00:00,533.301,1275.86,1783.54,160.071,10982.9
2013-12-31 00:00:00,808.5167741935,1221.512,1807.78,160.991,11047.8
2014-01-31 00:00:00,842.9516129032,1244.27,1879.815,161.921,11117.6
2014-02-28 00:00:00,666.6432142857,1299.58,1817.04,162.519,11183.2
2014-03-31 00:00:00,592.5379032258,1336.08,1863.52,163.079,11219.1
2014-04-30 00:00:00,460.5380666667,1298.45,1864.26,163.386,11264
2014-05-31 00:00:00,484.4752354839,1288.74,1889.77,163.654,11328.5
2014-06-30 00:00:00,612.14361,1279.1,1947.09,164.062,11383.7
2014-07-31 00:00:00,615.6321500076,1310.59,1973.1,164.581,11438.4
2014-08-31 00:00:00,534.9412273418,1295.13,1961.53,165.208,11462.5
2014-09-30 00:00:00,442.9773133333,1236.55,1993.23,165.899,11503.7
2014-10-31 00:00:00,361.3315022536,1222.49,0,166.636,11577.5
2014-11-30 00:00:00,364.4288016363,1175.33,2044.57,167.33,11618.2
2014-12-31 00:00:00,340.4420594422,1200.62,2054.27,168.044,11701.9
2015-01-31 00:00:00,248.6213369977,1250.75,2026.495,168.623,11788.8
2015-02-28 00:00:00,233.9882719486,1227.08,2082.2,169.121,11905.6
2015-03-31 00:00:00,268.2939496366,1178.63,2079.99,169.791,11903.7
2015-04-30 00:00:00,234.981146438,1198.93,2094.86,170.29,11937.6
2015-05-31 00:00:00,236.8943449709,1198.63,2111.94,170.872,11965
2015-06-30 00:00:00,237.9010399809,1181.5,2099.29,171.471,12005.6
2015-07-31 00:00:00,278.7207387223,1128.31,2094.14,172.143,12049.2
2015-08-31 00:00:00,251.4899869238,1117.93,2039.87,172.927,12093.7
2015-09-30 00:00:00,233.4377965215,1124.77,1944.41,173.82,12154.8
2015-10-31 00:00:00,265.0309275185,1159.25,0,174.784,12206.1
2015-11-30 00:00:00,347.92272,1086.44,2080.62,175.73,12297.5
2015-12-31 00:00:00,424.5273870968,1075.74,2054.08,176.533,12368.7
2016-01-31 00:00:00,410.8161709677,1097.91,2030.81,177.257,12506
2016-02-29 00:00:00,403.2038965517,1199.5,1904.42,177.638,12578.2
2016-03-31 00:00:00,414.8698387097,1245.14,2021.95,178.155,12629
2016-04-30 00:00:00,434.2048666667,1242.26,2075.54,178.757,12708
2016-05-31 00:00:00,461.9752258065,1260.95,2065.55,179.418,12775
2016-06-30 00:00:00,642.1255422297,1276.4,2083.89,180.082,12835.4
2016-07-31 00:00:00,661.853865485,1336.66,2148.9,180.842,12889.7
2016-08-31 00:00:00,577.6880333577,1340.17,2170.95,181.834,12973.9
2016-09-30 00:00:00,604.7146045178,1326.61,2157.69,182.808,13034.2
2016-10-31 00:00:00,641.1230746051,1266.55,0,183.736,13107.5
2016-11-30 00:00:00,724.3468902622,1238.35,2164.99,184.746,13181
2016-12-31 00:00:00,824.6431416089,1157.36,2246.63,185.709,13226.1
2017-01-31 00:00:00,910.3463943534,1192.1,2416.06,186.788,13300.7
2017-02-28 00:00:00,1064.5357128761,1234.2,2329.91,187.309,13367.3
2017-03-31 00:00:00,1129.9825089252,1231.42,2366.82,187.985,13428.7
2017-04-30 00:00:00,1217.1546531507,1266.88,2359.31,188.714,13484.7
2017-05-31 00:00:00,1880.6084870968,1246.04,2395.35,189.601,13536.7
2017-06-30 00:00:00,2653.764180778,1260.26,2433.99,190.502,13558.5
2017-07-31 00:00:00,2514.0965341113,1236.84,2454.1,191.449,13615.4
2017-08-31 00:00:00,3803.6508585603,1283.04,2456.22,192.644,13674.6
2017-09-30 00:00:00,4051.930382003,1314.07,2492.84,193.739,13723
2017-10-31 00:00:00,5335.3150725684,1279.51,0,194.786,13782.3
2017-11-30 00:00:00,7829.2427084626,1281.9,2593.61,195.937,13814.9
2017-12-31 00:00:00,15576.174009863,1264.45,2664.34,197.158,13873.8
2018-01-31 00:00:00,13446.1515897773,1331.3,2787.63,198.297,13883.2
2018-02-28 00:00:00,9399.2742595713,1330.73,2705.16,199.229,13919.3
2018-03-31 00:00:00,9141.7664646651,1324.66,2702.77,199.966,13976
2018-04-30 00:00:00,7917.1090741451,1334.76,2653.63,200.656,13993.9
2018-05-31 00:00:00,8454.1542280143,1303.45,2701.49,201.414,14049.6
2018-06-30 00:00:00,6786.5243096852,1281.57,2754.35,202.219,14109.9
2018-07-31 00:00:00,7070.5790815123,1237.71,2793.64,202.89,14144.2
2018-08-31 00:00:00,6701.2746018785,1201.71,2857.82,203.66,14193.9
2018-09-30 00:00:00,6611.2884946583,1198.39,2901.5,204.32,14229.3
2018-10-31 00:00:00,6503.4315720973,1215.39,0,205.084,14241.4
2018-11-30 00:00:00,5501.2865354613,1220.65,2723.23,205.653,14260.8
2018-12-31 00:00:00,3684.0550370597,1250.4,2567.31,206.14,14382.6
2019-01-31 00:00:00,3661.3778440397,1291.75,2792.535,206.531,14446.1
2019-02-28 00:00:00,3675.8741087642,1320.07,2754.86,206.862,14481.2
2019-03-31 00:00:00,3930.1478055575,1300.9,2803.98,207.082,14526.2
2019-04-30 00:00:00,5118.4037752476,1285.91,2903.8,207.533,14554.5
2019-05-31 00:00:00,7191.5590892689,1283.7,2854.71,208.131,14652.4
2019-06-30 00:00:00,9333.9160115022,1359.04,2890.17,208.62,14771.4
2019-07-31 00:00:00,10698.3675558439,1412.89,2996.1136363636,209.208,14853.5
2019-08-31 00:00:00,10646.7432639441,1500.41,2897.4981818182,210.032,14934.7
2019-09-30 00:00:00,9838.8942851891,1510.58,2982.156,210.868,15031.4
2019-10-31 00:00:00,8348.7878939626,1494.81,0,211.724,15167.3
2019-11-30 00:00:00,8391.8203014104,1470.79,3104.9045,212.757,15276.9
2019-12-31 00:00:00,7260.1857462203,1479.13,3176.7495238095,213.925,15348
2020-01-31 00:00:00,8297.8732695138,1560.67,3348.4521103896,215.025,15416.8
2020-02-29 00:00:00,9661.3068046354,1597.1,3277.3142105263,215.9,15467
2020-03-31 00:00:00,6951.9530112956,1591.93,2652.3936363636,216.459,15993.8
2020-04-30 00:00:00,7134.5653774617,1683.17,2761.9752380952,216.859,17005.8
2020-05-31 00:00:00,9221.5728303827,1715.91,2919.615,216.961,17853.4
2020-06-30 00:00:00,9492.7538135781,1732.22,3104.6609090909,217.545,18141.1
2020-07-31 00:00:00,9518.7826799015,1846.51,3207.6190909091,219.224,18298
2020-08-31 00:00:00,11630.115178921,1968.63,3391.71,222.271,18364.3
2020-09-30 00:00:00,10673.3214989674,1921.92,3365.5166666667,225.786,18596.6
2020-10-31 00:00:00,11787.0076253041,1900.27,0,229.65,18751.3
2020-11-30 00:00:00,16454.5412887025,1866.3,3548.9925,233.216,18979.1
2020-12-31 00:00:00,21698.2364322154,1858.42,3695.31,236.524,19133.2
2021-01-31 00:00:00,34634.2431096953,1866.98,4127.2277819549,239.672,19359.7
2021-02-28 00:00:00,45897.9490498203,1808.17,3883.4321052632,242.456,19596.7
2021-03-31 00:00:00,54532.8052487042,1718.23,3910.5082608696,245.558,19823.4
2021-04-30 00:00:00,57148.2371505318,1760.04,4141.1761904762,249.126,20160.7
2021-05-31 00:00:00,47187.7147902057,1850.26,4167.8495,253.321,20427
2021-06-30 00:00:00,35973.7444692424,1834.57,4238.4895454546,258.177,20474.7
2021-07-31 00:00:00,34271.5281387114,1807.84,4363.7128571429,262.489,20628.7
2021-08-31 00:00:00,45563.6735255675,1785.28,4454.2063636364,266.601,20811
2021-09-30 00:00:00,46085.3614518946,1775.14,4445.5433333333,270.283,20978.6
2021-10-31 00:00:00,57485.3434806338,1776.85,0,273.553,21142.9
2021-11-30 00:00:00,60984.6884796443,1821.76,4667.3866666667,277.275,21316.7
2021-12-31 00:00:00,49722.3810078315,1790.43,4674.7727272727,281.459,21471
2022-01-31 00:00:00,41413.9158072695,1816.02,4149.9332261905,286.165,21585.9
2022-02-28 00:00:00,40648.221656327,1856.3,4435.9805263158,291.322,21684.2
2022-03-31 00:00:00,41897.6700062103,1947.83,4391.2652173913,296.556,21720.8
2022-04-30 00:00:00,41716.1057171579,1936.86,4391.296,300.578,21749.6
2022-05-31 00:00:00,31945.2622989361,1848.5,4040.36,303.507,21689.9
2022-06-30 00:00:00,24801.5509941469,1836.57,3898.9466666667,304.322,21642.5
2022-07-31 00:00:00,21431.6995499451,1732.74,3911.7295,303.294,21641.8
2022-08-31 00:00:00,22493.9096126591,1764.56,4158.5630434783,301.048,21606.6
2022-09-30 00:00:00,19820.5039388707,1680.78,3850.5204761905,299.157,21520.5
2022-10-31 00:00:00,19614.2847498372,1664.45,0,298.642,21424.7
2022-11-30 00:00:00,17712.6786937435,1725.07,3917.4885714286,298.38,21358
2022-12-31 00:00:00,16966.3821123255,1797.55,3912.380952381,297.596,21219.3
2023-01-31 00:00:00,20044.7888799192,1897.71,3960.6565,297.452,21205.1
2023-02-28 00:00:00,23308.1506144438,1854.54,4079.6847368421,298.014,21184.6
2023-03-31 00:00:00,24986.5540281936,1912.73,3968.5591304348,299.073,20876.3
2023-04-30 00:00:00,28833.2492894754,1999.77,4121.4673684211,300.469,20729.9
2023-05-31 00:00:00,27572.7518054673,1992.13,4146.1731818182,302.402,20801.5
2023-06-30 00:00:00,27657.3941540366,1942.9,4345.3728571429,304.375,20782.6
2023-07-31 00:00:00,30090.0795746035,1951.02,4508.0755,306.446,20772.2
2023-08-31 00:00:00,27950.6954652121,1918.7,4457.3586956522,309.15,20746.9
2023-09-30 00:00:00,26267.4849273463,1915.95,4409.095,311.365,20720.1
2023-10-31 00:00:00,29503.2369655909,1916.25,4269.4009090909,313.056,20687.3
2023-11-30 00:00:00,36510.0447280371,1984.11,4460.0633333333,313.952,20696.8
2023-12-31 00:00:00,42406.689796405,2026.18,4685.0515,314.636,20701.4
2024-01-31 00:00:00,42900.7369583162,2034.04,4804.4914285714,315.944,20773.3
2024-02-29 00:00:00,49232.5196180532,2023.24,5011.9615,317.61,20861.5
2024-03-31 00:00:00,67410.8187320886,2158.01,5170.5725,318.598,20901.4
2024-04-30 00:00:00,66275.6950997604,2331.45,5112.4927272727,319.537,20932.9
2024-05-31 00:00:00,65055.8154918055,2351.13,5235.2254545455,320.406,20997.2
2024-06-30 00:00:00,66053.7585662696,2326.44,5415.1405263158,320.987,21065.6
2024-07-31 00:00:00,62761.608046897,2398.2,5538.0045454545,321.556,21098.1
2024-08-31 00:00:00,60107.9685305259,2470.15,5478.2145454545,322.299,21185.5
2024-09-30 00:00:00,60210.0287238991,2570.55,5621.2605,323.311,21272.1
2024-10-31 00:00:00,65360.0400165212,2690.08,5792.3195652174,324.491,21335.3
2024-11-30 00:00:00,85687.3601419989,2651.13,5929.916,326.013,21454.2
2024-12-31 00:00:00,98380.907781999,2648.01,6010.9085714286,327.582,21489.9
2025-01-31 00:00:00,99696.0625290585,2709.69,5979.5155,329.441,21577
2025-02-28 00:00:00,95922.8491356508,2894.73,6038.69,0,21670.5
2025-03-31 00:00:00,85158.7437875263,2983.25,5683.9833333333,0,21762.5
2025-04-30 00:00:00,83112.5382528422,3193.15,5316.2264285714,0,0
